id,sourceKey,sourceOrder,sourceName,sourceTitle,level,word,displayWord,slug,homograph,sense,partOfSpeech,meaningTh,meaningThClean,pronunciationTh,pronunciationThClean,ipa,exampleEn,exampleTh,notes,status,createdAt,updatedAt
oxford-3000-american::pursue::v::B2,oxford-3000-american::pursue::v::B2,2091,oxford-3000-american,The Oxford 3000™ (American English),B2,pursue,pursue,pursue,,,v.,ไล ่ ต า ม,ไล่ตาม,เ ผ ่ อ ร ซู ้,เผ่อรซู้,,,,,draft,2026-07-08T07:49:27.479+00:00,2026-07-08T08:29:32.340+00:00
oxford-3000-american::push::v::A2,oxford-3000-american::push::v::A2,2092,oxford-3000-american,The Oxford 3000™ (American English),A2,push,push,push,,,v.,ด ั น,ดัน,Wa,Wa,,,,,draft,2026-07-08T07:49:27.484+00:00,2026-07-08T08:29:32.343+00:00
oxford-3000-american::push::n::B1,oxford-3000-american::push::n::B1,2092,oxford-3000-american,The Oxford 3000™ (American English),B1,push,push,push,,,n.,ด ั น,ดัน,Wa,Wa,,,,,draft,2026-07-08T07:49:27.487+00:00,2026-07-08T08:29:32.343+00:00
oxford-3000-american::put::v::A1,oxford-3000-american::put::v::A1,2093,oxford-3000-american,The Oxford 3000™ (American English),A1,put,put,put,,,v.,,,,,,,,,draft,2026-07-08T07:49:27.490+00:00,2026-07-08T07:49:27.490+00:00
oxford-3000-american::qualification::n::B1,oxford-3000-american::qualification::n::B1,2094,oxford-3000-american,The Oxford 3000™ (American English),B1,qualification,qualification,qualification,,,n.,ค ุ ณ ส ม บ ั ต ิ,คุณสมบัติ,ค ว า เห ล อ ะ เ ฝ อ ะ เค ้ เฉ อ ะ น,ควาเหลอะเฝอะเค้เฉอะน,,,,,draft,2026-07-08T07:49:27.493+00:00,2026-07-08T08:29:32.347+00:00
oxford-3000-american::qualified::adj::B1,oxford-3000-american::qualified::adj::B1,2095,oxford-3000-american,The Oxford 3000™ (American English),B1,qualified,qualified,qualified,,,adj.,ม ี ค ุ ณ ส ม บ ั ต ิ,มีคุณสมบัติ,ค ว ้ า เห ล อ ะ ฟา ย ด ี,คว้าเหลอะฟายดี,,,,,draft,2026-07-08T07:49:27.496+00:00,2026-07-08T08:29:32.350+00:00
oxford-3000-american::qualify::v::B1,oxford-3000-american::qualify::v::B1,2096,oxford-3000-american,The Oxford 3000™ (American English),B1,qualify,qualify,qualify,,,v.,ม ี ค ุ ณ ส ม บ ั ต ิ,มีคุณสมบัติ,ค ว ้ า เห ล อ ะ ฟา ย,คว้าเหลอะฟาย,,,,,draft,2026-07-08T07:49:27.499+00:00,2026-07-08T08:29:32.357+00:00
oxford-3000-american::quality::n::A2,oxford-3000-american::quality::n::A2,2097,oxford-3000-american,The Oxford 3000™ (American English),A2,quality,quality,quality,,,n.,ค ุ ณ ภ า พ,คุณภาพ,ค ว ้ า เห ล อ ะ ถี ่,คว้าเหลอะถี่,,,,,draft,2026-07-08T07:49:27.502+00:00,2026-07-08T08:29:32.360+00:00
oxford-3000-american::quantity::n::A2,oxford-3000-american::quantity::n::A2,2098,oxford-3000-american,The Oxford 3000™ (American English),A2,quantity,quantity,quantity,,,n.,ป ร ิ ม า ณ,ปริมาณ,ค ว ้ า น เถ อ ะ ถี ่,คว้านเถอะถี่,,,,,draft,2026-07-08T07:49:27.505+00:00,2026-07-08T08:29:32.364+00:00
oxford-3000-american::quarter::n::A1,oxford-3000-american::quarter::n::A1,2099,oxford-3000-american,The Oxford 3000™ (American English),A1,quarter,quarter,quarter,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.508+00:00,2026-07-08T07:49:27.508+00:00
oxford-3000-american::queen::n::A2,oxford-3000-american::queen::n::A2,2100,oxford-3000-american,The Oxford 3000™ (American English),A2,queen,queen,queen,,,n.,ร า ชิ น ี,ราชินี,ค ว ี น,ควีน,,,,,draft,2026-07-08T07:49:27.515+00:00,2026-07-08T08:29:32.367+00:00
oxford-3000-american::question::n::A1,oxford-3000-american::question::n::A1,2101,oxford-3000-american,The Oxford 3000™ (American English),A1,question,question,question,,,n.,ค ํ า ถา ม,คําถาม,เค ว ้ ะ ส ี เฉ อ ะ น,เคว้ะสีเฉอะน,,,,,draft,2026-07-08T07:49:27.518+00:00,2026-07-08T08:29:32.370+00:00
oxford-3000-american::question::v::A2,oxford-3000-american::question::v::A2,2101,oxford-3000-american,The Oxford 3000™ (American English),A2,question,question,question,,,v.,ค ํ า ถา ม,คําถาม,เค ว ้ ะ ส ี เฉ อ ะ น,เคว้ะสีเฉอะน,,,,,draft,2026-07-08T07:49:27.521+00:00,2026-07-08T08:29:32.370+00:00
oxford-3000-american::quick::adj::A1,oxford-3000-american::quick::adj::A1,2102,oxford-3000-american,The Oxford 3000™ (American English),A1,quick,quick,quick,,,adj.,,,,,,,,,draft,2026-07-08T07:49:27.524+00:00,2026-07-08T07:49:27.524+00:00
oxford-3000-american::quickly::adv::A1,oxford-3000-american::quickly::adv::A1,2103,oxford-3000-american,The Oxford 3000™ (American English),A1,quickly,quickly,quickly,,,adv.,,,,,,,,,draft,2026-07-08T07:49:27.527+00:00,2026-07-08T07:49:27.527+00:00
oxford-3000-american::quiet::adj::A1,oxford-3000-american::quiet::adj::A1,2104,oxford-3000-american,The Oxford 3000™ (American English),A1,quiet,quiet,quiet,,,adj.,,,,,,,,,draft,2026-07-08T07:49:27.530+00:00,2026-07-08T07:49:27.530+00:00
oxford-3000-american::quietly::adv::A2,oxford-3000-american::quietly::adv::A2,2105,oxford-3000-american,The Oxford 3000™ (American English),A2,quietly,quietly,quietly,,,adv.,อ ย ่ า ง เง ี ย บ ๆ,อย่างเงียบๆ,ค ว ้ า ย เอ อ ะ aa,คว้ายเออะaa,,,,,draft,2026-07-08T07:49:27.533+00:00,2026-07-08T08:29:32.375+00:00
oxford-3000-american::quit::v::B1,oxford-3000-american::quit::v::B1,2106,oxford-3000-american,The Oxford 3000™ (American English),B1,quit,quit,quit,,,v.,ล ้ ม เล ิ ก,ล้มเลิก,ค ว ิ ถี,ควิถี,,,,,draft,2026-07-08T07:49:27.536+00:00,2026-07-08T08:29:32.379+00:00
oxford-3000-american::quite::adv::A1,oxford-3000-american::quite::adv::A1,2107,oxford-3000-american,The Oxford 3000™ (American English),A1,quite,quite,quite,,,adv.,,,,,,,,,draft,2026-07-08T07:49:27.539+00:00,2026-07-08T07:49:27.539+00:00
oxford-3000-american::quotation::n::B1,oxford-3000-american::quotation::n::B1,2108,oxford-3000-american,The Oxford 3000™ (American English),B1,quotation,quotation,quotation,,,n.,ค ํ า อ ้ า ง อ ิ ง,คําอ้างอิง,โข ว ่ ว เท ้ เฉ อ ะ น,โขว่วเท้เฉอะน,,,,,draft,2026-07-08T07:49:27.542+00:00,2026-07-08T08:29:32.382+00:00
oxford-3000-american::quote::v::B1,oxford-3000-american::quote::v::B1,2109,oxford-3000-american,The Oxford 3000™ (American English),B1,quote,quote,quote,,,v.,อ ้ า ง,อ้าง,โค ว ว ai,โคววai,,,,,draft,2026-07-08T07:49:27.545+00:00,2026-07-08T08:29:32.385+00:00
oxford-3000-american::quote::n::B1,oxford-3000-american::quote::n::B1,2109,oxford-3000-american,The Oxford 3000™ (American English),B1,quote,quote,quote,,,n.,อ ้ า ง,อ้าง,โค ว ว ai,โคววai,,,,,draft,2026-07-08T07:49:27.548+00:00,2026-07-08T08:29:32.385+00:00
oxford-3000-american::race-competition::n::A2,oxford-3000-american::race-competition::n::A2,2110,oxford-3000-american,The Oxford 3000™ (American English),A2,race,race,race-competition,,competition,n.,แข ่ ง,แข่ง,เร ส ี,เรสี,,,,,draft,2026-07-08T07:49:27.553+00:00,2026-07-08T08:29:32.388+00:00
oxford-3000-american::race-competition::v::A2,oxford-3000-american::race-competition::v::A2,2110,oxford-3000-american,The Oxford 3000™ (American English),A2,race,race,race-competition,,competition,v.,แข ่ ง,แข่ง,เร ส ี,เรสี,,,,,draft,2026-07-08T07:49:27.556+00:00,2026-07-08T08:29:32.388+00:00
oxford-3000-american::race-of-people::n::B1,oxford-3000-american::race-of-people::n::B1,2111,oxford-3000-american,The Oxford 3000™ (American English),B1,race,race,race-of-people,,of people,n.,แข ่ ง,แข่ง,เร ส ี,เรสี,,,,,draft,2026-07-08T07:49:27.559+00:00,2026-07-08T08:29:32.388+00:00
oxford-3000-american::racing::n::B1,oxford-3000-american::racing::n::B1,2112,oxford-3000-american,The Oxford 3000™ (American English),B1,racing,racing,racing,,,n.,ก า ร แข ่ ง ร ถ,การแข่งรถ,เร ้ ส ิ ่ ง,เร้สิ่ง,,,,,draft,2026-07-08T07:49:27.562+00:00,2026-07-08T08:29:32.391+00:00
oxford-3000-american::radio::n::A1,oxford-3000-american::radio::n::A1,2113,oxford-3000-american,The Oxford 3000™ (American English),A1,radio,radio,radio,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.566+00:00,2026-07-08T07:49:27.566+00:00
oxford-3000-american::railroad::n::A2,oxford-3000-american::railroad::n::A2,2114,oxford-3000-american,The Oxford 3000™ (American English),A2,railroad,railroad,railroad,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.570+00:00,2026-07-08T07:49:27.570+00:00
oxford-3000-american::rain::n::A1,oxford-3000-american::rain::n::A1,2115,oxford-3000-american,The Oxford 3000™ (American English),A1,rain,rain,rain,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.574+00:00,2026-07-08T07:49:27.574+00:00
oxford-3000-american::rain::v::A1,oxford-3000-american::rain::v::A1,2115,oxford-3000-american,The Oxford 3000™ (American English),A1,rain,rain,rain,,,v.,,,,,,,,,draft,2026-07-08T07:49:27.578+00:00,2026-07-08T07:49:27.578+00:00
oxford-3000-american::raise::v::A2,oxford-3000-american::raise::v::A2,2116,oxford-3000-american,The Oxford 3000™ (American English),A2,raise,raise,raise,,,v.,ย ก,ยก,เร ส ี,เรสี,,,,,draft,2026-07-08T07:49:27.581+00:00,2026-07-08T08:29:32.395+00:00
oxford-3000-american::raise::n::B1,oxford-3000-american::raise::n::B1,2116,oxford-3000-american,The Oxford 3000™ (American English),B1,raise,raise,raise,,,n.,ย ก,ยก,เร ส ี,เรสี,,,,,draft,2026-07-08T07:49:27.584+00:00,2026-07-08T08:29:32.395+00:00
oxford-3000-american::range::n::B1,oxford-3000-american::range::n::B1,2117,oxford-3000-american,The Oxford 3000™ (American English),B1,range,range,range,,,n.,พ ิ ส ั ย,พิสัย,เร น จ ื,เรนจื,,,,,draft,2026-07-08T07:49:27.587+00:00,2026-07-08T08:29:32.399+00:00
oxford-3000-american::range::v::B2,oxford-3000-american::range::v::B2,2117,oxford-3000-american,The Oxford 3000™ (American English),B2,range,range,range,,,v.,พ ิ ส ั ย,พิสัย,เร น จ ื,เรนจื,,,,,draft,2026-07-08T07:49:27.591+00:00,2026-07-08T08:29:32.399+00:00
oxford-3000-american::rank::n::B2,oxford-3000-american::rank::n::B2,2118,oxford-3000-american,The Oxford 3000™ (American English),B2,rank,rank,rank,,,n.,อ ั น ด ั บ,อันดับ,แร ง ขี,แรงขี,,,,,draft,2026-07-08T07:49:27.594+00:00,2026-07-08T08:29:32.401+00:00
oxford-3000-american::rank::v::B2,oxford-3000-american::rank::v::B2,2118,oxford-3000-american,The Oxford 3000™ (American English),B2,rank,rank,rank,,,v.,อ ั น ด ั บ,อันดับ,แร ง ขี,แรงขี,,,,,draft,2026-07-08T07:49:27.597+00:00,2026-07-08T08:29:32.401+00:00
oxford-3000-american::rapid::adj::B2,oxford-3000-american::rapid::adj::B2,2119,oxford-3000-american,The Oxford 3000™ (American English),B2,rapid,rapid,rapid,,,adj.,ร ว ด เร ็ ว,รวดเร็ว,แร ้ เ ผ อ ะ ด ี,แร้เผอะดี,,,,,draft,2026-07-08T07:49:27.600+00:00,2026-07-08T08:29:32.405+00:00
oxford-3000-american::rapidly::adv::B2,oxford-3000-american::rapidly::adv::B2,2120,oxford-3000-american,The Oxford 3000™ (American English),B2,rapidly,rapidly,rapidly,,,adv.,อ ย ่ า ง ร ว ด เร ็ ว,อย่างรวดเร็ว,แร ้ เ ผ อ ะ wa,แร้เผอะwa,,,,,draft,2026-07-08T07:49:27.603+00:00,2026-07-08T08:29:32.408+00:00
oxford-3000-american::rare::adj::B1,oxford-3000-american::rare::adj::B1,2121,oxford-3000-american,The Oxford 3000™ (American English),B1,rare,rare,rare,,,adj.,ห า ย า ก,หายาก,แร (ร),แร(ร),,,,,draft,2026-07-08T07:49:27.606+00:00,2026-07-08T08:29:32.412+00:00
oxford-3000-american::rarely::adv::B1,oxford-3000-american::rarely::adv::B1,2122,oxford-3000-american,The Oxford 3000™ (American English),B1,rarely,rarely,rarely,,,adv.,น า น ๆ ค ร ั ้ ง,นานๆครั้ง,แร ้ (ร ) wa,แร้(ร)wa,,,,,draft,2026-07-08T07:49:27.609+00:00,2026-07-08T08:29:32.415+00:00
oxford-3000-american::rate::n::A2,oxford-3000-american::rate::n::A2,2123,oxford-3000-american,The Oxford 3000™ (American English),A2,rate,rate,rate,,,n.,ป ร ะ เม ิ น,ประเมิน,เร ถึ,เรถึ,,,,,draft,2026-07-08T07:49:27.612+00:00,2026-07-08T08:29:32.418+00:00
oxford-3000-american::rate::v::B2,oxford-3000-american::rate::v::B2,2123,oxford-3000-american,The Oxford 3000™ (American English),B2,rate,rate,rate,,,v.,ป ร ะ เม ิ น,ประเมิน,เร ถึ,เรถึ,,,,,draft,2026-07-08T07:49:27.616+00:00,2026-07-08T08:29:32.418+00:00
oxford-3000-american::rather::adv::A2,oxford-3000-american::rather::adv::A2,2124,oxford-3000-american,The Oxford 3000™ (American English),A2,rather,rather,rather,,,adv.,ค ่ อ น ข้ า ง,ค่อนข้าง,แร ้ เด่ อ ร,แร้เด่อร,,,,,draft,2026-07-08T07:49:27.618+00:00,2026-07-08T08:29:32.422+00:00
oxford-3000-american::raw::adj::B2,oxford-3000-american::raw::adj::B2,2125,oxford-3000-american,The Oxford 3000™ (American English),B2,raw,raw,raw,,,adj.,ด ิ บ,ดิบ,ร า,รา,,,,,draft,2026-07-08T07:49:27.622+00:00,2026-07-08T08:29:32.445+00:00
oxford-3000-american::reach::v::A2,oxford-3000-american::reach::v::A2,2126,oxford-3000-american,The Oxford 3000™ (American English),A2,reach,reach,reach,,,v.,เข ้ า ถึ ง,เข้าถึง,ร ี ฉี,รีฉี,,,,,draft,2026-07-08T07:49:27.625+00:00,2026-07-08T08:29:32.449+00:00
oxford-3000-american::reach::n::B2,oxford-3000-american::reach::n::B2,2126,oxford-3000-american,The Oxford 3000™ (American English),B2,reach,reach,reach,,,n.,เข ้ า ถึ ง,เข้าถึง,ร ี ฉี,รีฉี,,,,,draft,2026-07-08T07:49:27.628+00:00,2026-07-08T08:29:32.449+00:00
oxford-3000-american::react::v::A2,oxford-3000-american::react::v::A2,2127,oxford-3000-american,The Oxford 3000™ (American English),A2,react,react,react,,,v.,ต อ บ ส น อ ง,ตอบสนอง,va แอ ๊ ขี ถึ,vaแอ๊ขีถึ,,,,,draft,2026-07-08T07:49:27.631+00:00,2026-07-08T08:29:32.459+00:00
oxford-3000-american::reaction::n::B1,oxford-3000-american::reaction::n::B1,2128,oxford-3000-american,The Oxford 3000™ (American English),B1,reaction,reaction,reaction,,,n.,ป ฏิ ก ิ ร ิ ย า,ปฏิกิริยา,ห ร ี ่ แอ ๊ ขี เฉ อ ะ น,หรี่แอ๊ขีเฉอะน,,,,,draft,2026-07-08T07:49:27.634+00:00,2026-07-08T08:29:32.462+00:00
oxford-3000-american::read::v::A1,oxford-3000-american::read::v::A1,2129,oxford-3000-american,The Oxford 3000™ (American English),A1,read,read,read,,,v.,,,,,,,,,draft,2026-07-08T07:49:27.637+00:00,2026-07-08T07:49:27.637+00:00
oxford-3000-american::reader::n::A1,oxford-3000-american::reader::n::A1,2130,oxford-3000-american,The Oxford 3000™ (American English),A1,reader,reader,reader,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.640+00:00,2026-07-08T07:49:27.640+00:00
oxford-3000-american::reading::n::A1,oxford-3000-american::reading::n::A1,2131,oxford-3000-american,The Oxford 3000™ (American English),A1,reading,reading,reading,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.643+00:00,2026-07-08T07:49:27.643+00:00
oxford-3000-american::ready::adj::A1,oxford-3000-american::ready::adj::A1,2132,oxford-3000-american,The Oxford 3000™ (American English),A1,ready,ready,ready,,,adj.,,,,,,,,,draft,2026-07-08T07:49:27.646+00:00,2026-07-08T07:49:27.646+00:00
oxford-3000-american::real::adj::A1,oxford-3000-american::real::adj::A1,2133,oxford-3000-american,The Oxford 3000™ (American English),A1,real,real,real,,,adj.,,,,,,,,,draft,2026-07-08T07:49:27.650+00:00,2026-07-08T07:49:27.650+00:00
oxford-3000-american::realistic::adj::B2,oxford-3000-american::realistic::adj::B2,2134,oxford-3000-american,The Oxford 3000™ (American English),B2,realistic,realistic,realistic,,,adj.,เห ม ื อ น จ ร ิ ง,เหมือนจริง,ร ี เอ อ ะ ล ิ ส ิ ถี ขึ,รีเออะลิสิถีขึ,,,,,draft,2026-07-08T07:49:27.653+00:00,2026-07-08T08:29:32.465+00:00
oxford-3000-american::reality::n::B1,oxford-3000-american::reality::n::B1,2135,oxford-3000-american,The Oxford 3000™ (American English),B1,reality,reality,reality,,,n.,ค ว า ม เป ็ น จ ร ิ ง,ความเป็นจริง,ร ี แอ ้ ๊ เห ล อ ะ ท ี,รีแอ้๊เหลอะที,,,,,draft,2026-07-08T07:49:27.657+00:00,2026-07-08T08:29:32.468+00:00
oxford-3000-american::realize::v::A2,oxford-3000-american::realize::v::A2,2136,oxford-3000-american,The Oxford 3000™ (American English),A2,realize,realize,realize,,,v.,ต ร ะ ห น ั ก,ตระหนัก,ร ี ้ เอ อ ะ ane a,รี้เออะanea,,,,,draft,2026-07-08T07:49:27.659+00:00,2026-07-08T08:29:32.472+00:00
oxford-3000-american::really::adv::A1,oxford-3000-american::really::adv::A1,2137,oxford-3000-american,The Oxford 3000™ (American English),A1,really,really,really,,,adv.,,,,,,,,,draft,2026-07-08T07:49:27.662+00:00,2026-07-08T07:49:27.662+00:00
oxford-3000-american::reason::n::A1,oxford-3000-american::reason::n::A1,2138,oxford-3000-american,The Oxford 3000™ (American English),A1,reason,reason,reason,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.665+00:00,2026-07-08T07:49:27.665+00:00
oxford-3000-american::reasonable::adj::B2,oxford-3000-american::reasonable::adj::B2,2139,oxford-3000-american,The Oxford 3000™ (American English),B2,reasonable,reasonable,reasonable,,,adj.,ม ี เห ต ุ ผล,มีเหตุผล,ร ี ้ เส อ ะ เห น อ ะ เบ อ ะ ล,รี้เสอะเหนอะเบอะล,,,,,draft,2026-07-08T07:49:27.668+00:00,2026-07-08T08:29:32.475+00:00
oxford-3000-american::recall::v::B2,oxford-3000-american::recall::v::B2,2140,oxford-3000-american,The Oxford 3000™ (American English),B2,recall,recall,recall,,,v.,จ ํ า,จํา,ร ี ้ ค อ ล,รี้คอล,,,,,draft,2026-07-08T07:49:27.671+00:00,2026-07-08T08:29:32.477+00:00
oxford-3000-american::receipt::n::B1,oxford-3000-american::receipt::n::B1,2141,oxford-3000-american,The Oxford 3000™ (American English),B1,receipt,receipt,receipt,,,n.,ใบ เส ร ็ จ,ใบเสร็จ,ห ร ี ่ ซี ้ ถึ,หรี่ซี้ถึ,,,,,draft,2026-07-08T07:49:27.674+00:00,2026-07-08T08:29:32.480+00:00
oxford-3000-american::receive::v::A2,oxford-3000-american::receive::v::A2,2142,oxford-3000-american,The Oxford 3000™ (American English),A2,receive,receive,receive,,,v.,ร ั บ,รับ,เห ร อ ะ ซี ่ ฝี,เหรอะซี่ฝี,,,,,draft,2026-07-08T07:49:27.677+00:00,2026-07-08T08:29:32.484+00:00
oxford-3000-american::recent::adj::A2,oxford-3000-american::recent::adj::A2,2143,oxford-3000-american,The Oxford 3000™ (American English),A2,recent,recent,recent,,,adj.,ล ่ า ส ุ ด,ล่าสุด,ร ี ้ เส อ ะ น ถึ,รี้เสอะนถึ,,,,,draft,2026-07-08T07:49:27.681+00:00,2026-07-08T08:29:32.487+00:00
oxford-3000-american::recently::adv::A2,oxford-3000-american::recently::adv::A2,2144,oxford-3000-american,The Oxford 3000™ (American English),A2,recently,recently,recently,,,adv.,ล ่ า ส ุ ด,ล่าสุด,ร ี ้ เส อ ะ uaa,รี้เสอะuaa,,,,,draft,2026-07-08T07:49:27.684+00:00,2026-07-08T08:29:32.490+00:00
oxford-3000-american::reception::n::A2,oxford-3000-american::reception::n::A2,2145,oxford-3000-american,The Oxford 3000™ (American English),A2,reception,reception,reception,,,n.,แผ น ก ต ้ อ น ร ั บ,แผนกต้อนรับ,ห ร ี ่ เซ ้ ะ ผี เฉ อ ะ น,หรี่เซ้ะผีเฉอะน,,,,,draft,2026-07-08T07:49:27.687+00:00,2026-07-08T08:29:32.493+00:00
oxford-3000-american::recipe::n::A2,oxford-3000-american::recipe::n::A2,2146,oxford-3000-american,The Oxford 3000™ (American English),A2,recipe,recipe,recipe,,,n.,ส ู ต ร อ า ห า ร,สูตรอาหาร,เร ้ ะ เส อ ะ Ae,เร้ะเสอะAe,,,,,draft,2026-07-08T07:49:27.690+00:00,2026-07-08T08:29:32.496+00:00
oxford-3000-american::recognize::v::A2,oxford-3000-american::recognize::v::A2,2147,oxford-3000-american,The Oxford 3000™ (American English),A2,recognize,recognize,recognize,,,v.,จ ํ า ได ้,จําได้,เร ้ ะ เข อ ะ fl น า ย a,เร้ะเขอะflนายa,,,,,draft,2026-07-08T07:49:27.693+00:00,2026-07-08T08:29:32.500+00:00
oxford-3000-american::recommend::v::A2,oxford-3000-american::recommend::v::A2,2148,oxford-3000-american,The Oxford 3000™ (American English),A2,recommend,recommend,recommend,,,v.,แน ะ น ํ า,แนะนํา,เร ะ เข อ ะ เม ้ ะ น ด ี,เระเขอะเม้ะนดี,,,,,draft,2026-07-08T07:49:27.697+00:00,2026-07-08T08:29:32.503+00:00
oxford-3000-american::recommendation::n::B1,oxford-3000-american::recommendation::n::B1,2149,oxford-3000-american,The Oxford 3000™ (American English),B1,recommendation,recommendation,recommendation,,,n.,ค ํ า แน ะ น ํ า,คําแนะนํา,เร ะ เข อ ะ เห ม อ ะ น เด ้ เฉ อ ะ น /,เระเขอะเหมอะนเด้เฉอะน/,,,,,draft,2026-07-08T07:49:27.700+00:00,2026-07-08T08:29:32.506+00:00
oxford-3000-american::record::n::A2,oxford-3000-american::record::n::A2,2150,oxford-3000-american,The Oxford 3000™ (American English),A2,record,record,record,,,n.,บ ั น ท ึ ก,บันทึก,se Wa TA,seWaTA,,,,,draft,2026-07-08T07:49:27.703+00:00,2026-07-08T08:29:32.509+00:00
oxford-3000-american::record::v::A2,oxford-3000-american::record::v::A2,2150,oxford-3000-american,The Oxford 3000™ (American English),A2,record,record,record,,,v.,บ ั น ท ึ ก,บันทึก,se Wa TA,seWaTA,,,,,draft,2026-07-08T07:49:27.706+00:00,2026-07-08T08:29:32.509+00:00
oxford-3000-american::recording::n::A2,oxford-3000-american::recording::n::A2,2151,oxford-3000-american,The Oxford 3000™ (American English),A2,recording,recording,recording,,,n.,ก า ร บ ั น ท ึ ก,การบันทึก,เห ร อ ะ ค ้ อ ร ด ิ ง,เหรอะค้อรดิง,,,,,draft,2026-07-08T07:49:27.709+00:00,2026-07-08T08:29:32.511+00:00
oxford-3000-american::recover::v::B2,oxford-3000-american::recover::v::B2,2152,oxford-3000-american,The Oxford 3000™ (American English),B2,recover,recover,recover,,,v.,ฟื้น ต ั ว,ฟื้นตัว,ห ร ี ่ ค ะ เ ฝ ่ อ ร,หรี่คะเฝ่อร,,,,,draft,2026-07-08T07:49:27.712+00:00,2026-07-08T08:29:32.514+00:00
oxford-3000-american::recycle::v::A2,oxford-3000-american::recycle::v::A2,2153,oxford-3000-american,The Oxford 3000™ (American English),A2,recycle,recycle,recycle,,,v.,ร ี ไซ เค ิ ล,รีไซเคิล,ห ร ี ่ ซ้ า ย เข อ ะ ล,หรี่ซ้ายเขอะล,,,,,draft,2026-07-08T07:49:27.715+00:00,2026-07-08T08:29:32.518+00:00
oxford-3000-american::red::adj::A1,oxford-3000-american::red::adj::A1,2154,oxford-3000-american,The Oxford 3000™ (American English),A1,red,red,red,,,adj.,,,,,,,,,draft,2026-07-08T07:49:27.718+00:00,2026-07-08T07:49:27.718+00:00
oxford-3000-american::red::n::A1,oxford-3000-american::red::n::A1,2154,oxford-3000-american,The Oxford 3000™ (American English),A1,red,red,red,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.721+00:00,2026-07-08T07:49:27.721+00:00
oxford-3000-american::reduce::v::A2,oxford-3000-american::reduce::v::A2,2155,oxford-3000-american,The Oxford 3000™ (American English),A2,reduce,reduce,reduce,,,v.,ล ด,ลด,เห ร อ ะ @ a,เหรอะ@a,,,,,draft,2026-07-08T07:49:27.724+00:00,2026-07-08T08:29:32.521+00:00
oxford-3000-american::reduction::n::B2,oxford-3000-american::reduction::n::B2,2156,oxford-3000-american,The Oxford 3000™ (American English),B2,reduction,reduction,reduction,,,n.,ก า ร ล ด น ้ อ ย ล ง,การลดน้อยลง,เห ร อ ะ ด ๊ ะ ขี เฉ อ ะ น,เหรอะด๊ะขีเฉอะน,,,,,draft,2026-07-08T07:49:27.726+00:00,2026-07-08T08:29:32.525+00:00
oxford-3000-american::refer::v::A2,oxford-3000-american::refer::v::A2,2157,oxford-3000-american,The Oxford 3000™ (American English),A2,refer,refer,refer,,,v.,อ ้ า ง อ ิ ง,อ้างอิง,เห ร อ ะ เฟ ้ อ ร,เหรอะเฟ้อร,,,,,draft,2026-07-08T07:49:27.729+00:00,2026-07-08T08:29:32.528+00:00
oxford-3000-american::reference::n::B1,oxford-3000-american::reference::n::B1,2158,oxford-3000-american,The Oxford 3000™ (American English),B1,reference,reference,reference,,,n.,อ ้ า ง อ ิ ง,อ้างอิง,เร ้ ะ เ ฝ ่ อ ร เห ร อ ะ ua,เร้ะเฝ่อรเหรอะua,,,,,draft,2026-07-08T07:49:27.733+00:00,2026-07-08T08:29:32.531+00:00
oxford-3000-american::reflect::v::B1,oxford-3000-american::reflect::v::B1,2159,oxford-3000-american,The Oxford 3000™ (American English),B1,reflect,reflect,reflect,,,v.,ส ะ ท ้ อ น,สะท้อน,ห ร ี ่ เฟ ล ้ ะ ขี ถึ,หรี่เฟล้ะขีถึ,,,,,draft,2026-07-08T07:49:27.735+00:00,2026-07-08T08:29:32.534+00:00
oxford-3000-american::refrigerator::n::A2,oxford-3000-american::refrigerator::n::A2,2160,oxford-3000-american,The Oxford 3000™ (American English),A2,refrigerator,refrigerator,refrigerator,,,n.,,,,,,,,,draft,2026-07-08T07:49:27.738+00:00,2026-07-08T07:49:27.738+00:00
oxford-3000-american::refuse-1::v::A2,oxford-3000-american::refuse-1::v::A2,2161,oxford-3000-american,The Oxford 3000™ (American English),A2,refuse,refuse,refuse-1,1,,v.,,,,,,,,,draft,2026-07-08T07:49:27.741+00:00,2026-07-08T07:49:27.741+00:00
oxford-3000-american::regard::v::B2,oxford-3000-american::regard::v::B2,2162,oxford-3000-american,The Oxford 3000™ (American English),B2,regard,regard,regard,,,v.,ค ํ า น ึ ง ถึ ง,คํานึงถึง,wa ก ๊ า (ร ) ด ี,waก๊า(ร)ดี,,,,,draft,2026-07-08T07:49:27.744+00:00,2026-07-08T08:29:32.538+00:00
oxford-3000-american::regard::n::B2,oxford-3000-american::regard::n::B2,2162,oxford-3000-american,The Oxford 3000™ (American English),B2,regard,regard,regard,,,n.,ค ํ า น ึ ง ถึ ง,คํานึงถึง,wa ก ๊ า (ร ) ด ี,waก๊า(ร)ดี,,,,,draft,2026-07-08T07:49:27.747+00:00,2026-07-08T08:29:32.538+00:00
